obs, invprob, loglike
54265, 0.215993, -0.243338
54266, 0.31909, -1.14228
54354, 0.200876, -1.60507
54381, 0.325575, -1.12216
54382, 0.243881, -1.41107
54383, 0.250244, -0.288008
54384, 0.546948, -0.791748
54385, 0.496114, -0.700949
54392, 0.2537, -0.292627
54393, 0.243779, -0.279422
54394, 0.235607, -0.268673
54395, 0.228251, -0.259096
54396, 0.221631, -1.50674
54403, 0.170545, -0.186987
54404, 0.2537, -0.292627
54405, 0.243779, -1.41149
54407, 0.2537, -0.292627
54410, 0.170545, -0.186987
54411, 0.170545, -0.186987
54412, 0.170545, -0.186987
54413, 0.2537, -0.292627
54414, 0.243779, -1.41149
54444, 0.2537, -0.292627
54445, 0.243779, -1.41149
54516, 0.0504095, -0.0517245
54517, 0.0500363, -0.0513315
54518, 0.0497176, -0.050996
54519, 0.0494307, -0.0506942
54520, 0.0491726, -0.0504227
54521, 0.0489403, -0.0501784
54522, 0.0487312, -0.0499586
54588, 0.0477327, -0.0489095
54589, 0.0477327, -0.0489095
54590, 0.0477327, -0.0489095
54591, 0.0477327, -0.0489095
54592, 0.0477327, -0.0489095
54593, 0.0477327, -0.0489095
54594, 0.0477327, -0.0489095
54595, 0.0477327, -0.0489095
54596, 0.0477327, -0.0489095
54597, 0.0477327, -0.0489095
54598, 0.0477327, -0.0489095
54642, 0.0477327, -0.0489095
54643, 0.0477327, -0.0489095
54644, 0.0477327, -0.0489095
54645, 0.0477327, -0.0489095
54646, 0.0477327, -0.0489095
54647, 0.0477327, -0.0489095
54648, 0.0477327, -0.0489095
54649, 0.0477327, -0.0489095
54650, 0.0477327, -0.0489095
54651, 0.0477327, -0.0489095
54843, 0.0476972, -0.0488723
54844, 0.0476972, -0.0488723
54845, 0.0476972, -0.0488723
54846, 0.0476972, -0.0488723
54847, 0.0476972, -0.0488723
54848, 0.0476972, -0.0488723
54849, 0.0476972, -0.0488723
54850, 0.0476972, -0.0488723
54851, 0.0476972, -0.0488723
54852, 0.0476972, -0.0488723
54853, 0.0476972, -0.0488723
54854, 0.0476972, -0.0488723
54855, 0.0476972, -0.0488723
54856, 0.0476972, -0.0488723
54857, 0.0476972, -0.0488723
54858, 0.0476972, -0.0488723
54859, 0.0476972, -0.0488723
54860, 0.0476972, -0.0488723
54861, 0.0476972, -0.0488723
54862, 0.0476972, -0.0488723
54863, 0.0476972, -0.0488723
54864, 0.0476972, -0.0488723
54865, 0.0476972, -0.0488723
54866, 0.0476972, -0.0488723
54867, 0.0476972, -0.0488723
54870, 0.0477198, -0.0488959
54871, 0.0477198, -0.0488959
54872, 0.0477198, -0.0488959
54873, 0.0477198, -0.0488959
54874, 0.0477198, -0.0488959
54875, 0.0477198, -0.0488959
54876, 0.0477198, -0.0488959
54877, 0.0477198, -0.0488959
54878, 0.0477198, -0.0488959
54879, 0.0477198, -0.0488959
54880, 0.0477198, -0.0488959
54881, 0.0477198, -0.0488959
54882, 0.0477198, -0.0488959
54923, 0.0503704, -0.0516832
54924, 0.0500665, -0.0513633
54925, 0.049793, -0.0510754
54926, 0.0495468, -0.0508164
54927, 0.0493253, -0.0505833
54928, 0.0491259, -0.0503736
54929, 0.0489465, -0.050185
54930, 0.0488009, -0.0500318
54931, 0.0486905, -0.0499158
54932, 0.0485912, -0.0498114
54933, 0.0485018, -0.0497175
54934, 0.0484213, -0.0496329
54935, 0.0483489, -0.0495568
55043, 0.0458843, -3.08163
55044, 0.0407587, -0.0416126
55045, 0.0459459, -0.0470349
55046, 0.0459737, -0.047064
55047, 0.0459987, -0.0470902
55048, 0.0460212, -0.0471138
55049, 0.0460414, -0.047135
55050, 0.0460597, -0.0471542
55051, 0.0460817, -0.0471772
55052, 0.0461087, -0.0472056
55053, 0.0461331, -0.0472311
55181, 0.0510905, -0.0524419
55182, 0.0505926, -0.0519173
55183, 0.0501779, -0.0514806
55184, 0.0498047, -0.0510877
55185, 0.0494688, -0.0507343
55186, 0.0491665, -0.0504163
55187, 0.0488944, -0.0501302
55188, 0.0486495, -0.0498727
55625, 0.153925, -0.167147
55626, 0.153925, -1.87129
55627, 0.121826, -0.129911
55628, 0.153925, -1.87129
55637, 0.0473862, -0.0485458
55638, 0.0473862, -0.0485458
55639, 0.0473862, -3.04942
55640, 0.0459205, -0.0470082
55641, 0.0473862, -0.0485458
55642, 0.0473862, -3.04942
55643, 0.0459205, -0.0470082
55644, 0.0473862, -0.0485458
55645, 0.0473862, -0.0485458
55646, 0.0473862, -0.0485458
55647, 0.0473862, -0.0485458
55866, 0.0506515, -0.0519793
55867, 0.0503039, -0.0516132
56379, 0.0473862, -0.0485458
56380, 0.0473862, -0.0485458
56381, 0.0473862, -0.0485458
56382, 0.0473862, -0.0485458
56383, 0.0473862, -0.0485458
56384, 0.0473862, -0.0485458
56385, 0.0473862, -0.0485458
56386, 0.0473862, -0.0485458
56387, 0.0473862, -0.0485458
56915, 0.167173, -0.182929
56916, 0.164002, -0.179129
56917, 0.161249, -0.175841
56918, 0.158772, -0.172892
56943, 0.047253, -3.05224
57266, 0.153925, -0.167147
57267, 0.193092, -0.214546
57268, 0.188793, -0.209232
57269, 0.185118, -0.204712
57413, 0.0473862, -0.0485458
57414, 0.0473862, -0.0485458
57415, 0.0473862, -0.0485458
57416, 0.0473862, -0.0485458
57417, 0.0473862, -3.04942
57418, 0.0459205, -0.0470082
57419, 0.0473862, -0.0485458
57420, 0.0473862, -0.0485458
57421, 0.0473862, -0.0485458
57422, 0.0473862, -0.0485458
57423, 0.0473862, -0.0485458
57424, 0.0473862, -0.0485458
57425, 0.0473862, -0.0485458
57426, 0.0473862, -0.0485458
57427, 0.153925, -0.167147
57428, 0.153925, -0.167147
57429, 0.153925, -0.167147
57430, 0.193092, -1.64459
57431, 0.05098, -0.0523254
57644, 0.0500992, -0.0513977
57756, 0.135825, -1.99639
57767, 0.193092, -0.214546
57768, 0.188793, -0.209232
57769, 0.185118, -0.204712
57770, 0.18181, -0.200661
57771, 0.178833, -0.197029
57772, 0.222208, -0.251296
57773, 0.214112, -0.240941
57774, 0.20707, -0.23202
57775, 0.201006, -0.224402
57776, 0.195549, -0.217595
57777, 0.190637, -1.65738
57778, 0.13495, -0.144968
57779, 0.183106, -1.69769
57780, 0.0494996, -0.0507667
57781, 0.0492849, -0.0505408
57782, 0.049001, -0.0502422
57963, 0.0473862, -0.0485458
57964, 0.0473862, -0.0485458
57965, 0.0473862, -0.0485458
57966, 0.0473862, -0.0485458
57967, 0.0473862, -0.0485458
57968, 0.0473862, -0.0485458
57969, 0.0473862, -0.0485458
57970, 0.0473862, -0.0485458
57971, 0.0473862, -0.0485458
58041, 0.148238, -0.160448
58042, 0.148238, -0.160448
58043, 0.148238, -0.160448
58044, 0.148238, -0.160448
58045, 0.148238, -0.160448
58046, 0.148238, -0.160448
58047, 0.148238, -0.160448
58048, 0.148238, -0.160448
58049, 0.148238, -0.160448
58050, 0.148238, -0.160448
58051, 0.148238, -0.160448
58052, 0.148238, -0.160448
58069, 0.0660031, -0.0682822
58070, 0.0649752, -2.73375
58071, 0.0755324, -0.0785372
58072, 0.0633311, -0.0654254
58073, 0.0626302, -0.0646774
58074, 0.0619994, -0.0640047
58075, 0.0614316, -0.0633996
58076, 0.0609207, -0.0628553
58077, 0.0605109, -0.0624191
58078, 0.0602075, -0.0620962
58079, 0.0599345, -0.0618057
58269, 0.047253, -0.0484059
58270, 0.047253, -0.0484059
58271, 0.047253, -0.0484059
58272, 0.047253, -0.0484059
58273, 0.047253, -0.0484059
58274, 0.047253, -0.0484059
58275, 0.047253, -0.0484059
58276, 0.047253, -0.0484059
58277, 0.047253, -0.0484059
58471, 0.193092, -0.214546
58472, 0.188793, -0.209232
58473, 0.233483, -0.265899
58474, 0.224151, -0.253797
58475, 0.215873, -1.53306
58495, 0.153925, -1.87129
58509, 0.0473862, -0.0485458
58535, 0.153925, -0.167147
58536, 0.153925, -0.167147
58537, 0.153925, -0.167147
58538, 0.193092, -0.214546
58636, 0.0473862, -0.0485458
58637, 0.0473862, -0.0485458
58638, 0.0473862, -0.0485458
58639, 0.0473862, -0.0485458
58640, 0.0473862, -0.0485458
58641, 0.0473862, -0.0485458
58642, 0.0473862, -0.0485458
58643, 0.0473862, -0.0485458
58644, 0.0473862, -0.0485458
58645, 0.0473862, -0.0485458
58646, 0.0473862, -0.0485458
58665, 0.0510905, -0.0524419
58666, 0.0505926, -0.0519173
58667, 0.0595585, -0.0614058
58668, 0.0572917, -0.0589984
58669, 0.0553552, -0.0569463
58703, 0.153925, -0.167147
58704, 0.153925, -0.167147
58705, 0.153925, -0.167147
58706, 0.153925, -0.167147
58707, 0.153925, -0.167147
58708, 0.153925, -0.167147
58709, 0.153925, -0.167147
58710, 0.153925, -1.87129
58810, 0.193092, -0.214546
58811, 0.188793, -0.209232
58812, 0.185118, -0.204712
58813, 0.18181, -1.70479
58814, 0.13193, -2.02548
58815, 0.0488523, -0.0500859
58816, 0.0488944, -0.0501302
58817, 0.0486495, -0.0498727
58818, 0.214041, -0.240851
58819, 0.207028, -0.231968
58820, 0.200969, -0.224355
58821, 0.195515, -0.217553
58822, 0.240176, -0.274669
58823, 0.230029, -0.261402
58824, 0.221164, -0.249954
58825, 0.213185, -1.5456
58826, 0.0547624, -0.0563189
58827, 0.0524318, -0.0538563
58828, 0.0515714, -0.0529487
58829, 0.050797, -0.0521326
58830, 0.0502907, -0.0515993
58831, 0.0499062, -0.0511945
58832, 0.0495601, -0.0508304
58833, 0.0492487, -0.0505027
58834, 0.0489684, -0.050208
58835, 0.0487161, -0.0499427
58846, 0.193092, -0.214546
58847, 0.188793, -0.209232
58848, 0.185118, -0.204712
58849, 0.18181, -1.70479
58850, 0.0493033, -0.0505602
58851, 0.0491665, -0.0504163
58852, 0.0488944, -0.0501302
58862, 0.0473862, -0.0485458
58979, 0.0473862, -3.04942
59028, 0.0510905, -0.0524419
59029, 0.0505926, -2.98395
59045, 0.0473862, -0.0485458
59049, 0.0510905, -0.0524419
59050, 0.0505926, -2.98395
59051, 0.0503613, -0.0516736
59143, 0.0473862, -3.04942
59144, 0.0459205, -0.0470082
59145, 0.0473862, -0.0485458
59146, 0.0510905, -0.0524419
59147, 0.0505926, -0.0519173
59152, 0.153925, -0.167147
59153, 0.153925, -0.167147
59154, 0.153925, -0.167147
59155, 0.153925, -0.167147
59156, 0.153925, -1.87129
59164, 0.0510905, -0.0524419
59165, 0.0505926, -2.98395
59191, 0.153925, -0.167147
59192, 0.193092, -0.214546
59193, 0.188793, -0.209232
59194, 0.185118, -0.204712
59195, 0.18181, -1.70479
59210, 0.193092, -0.214546
59211, 0.188793, -0.209232
59212, 0.185118, -0.204712
59213, 0.18181, -1.70479
59214, 0.153925, -0.167147
59215, 0.153925, -1.87129
59473, 0.153925, -1.87129
59478, 0.153925, -0.167147
59479, 0.153925, -0.167147
59480, 0.153925, -0.167147
59481, 0.153925, -1.87129
59482, 0.0459205, -0.0470082
59484, 0.153925, -0.167147
59485, 0.153925, -0.167147
59486, 0.153925, -0.167147
59487, 0.153925, -0.167147
59488, 0.193092, -0.214546
59489, 0.188793, -0.209232
59490, 0.185118, -0.204712
59491, 0.18181, -1.70479
59492, 0.13193, -0.141483
59493, 0.176154, -0.193772
59494, 0.173743, -0.190849
59495, 0.171573, -1.76275
59496, 0.0478012, -0.0489814
59497, 0.0483616, -0.0495701
59498, 0.166704, -0.182366
59499, 0.165426, -0.180834
59500, 0.206837, -1.57583
59501, 0.0535654, -2.92685
59502, 0.0523914, -0.0538137
59503, 0.0508549, -0.0521936
59504, 0.0503226, -0.0516329
59505, 0.0499349, -2.99703
59546, 0.0473862, -0.0485458
59547, 0.0473862, -0.0485458
59548, 0.0473862, -0.0485458
59549, 0.0473862, -0.0485458
59550, 0.0473862, -0.0485458
59551, 0.0473862, -0.0485458
59552, 0.0473862, -0.0485458
59553, 0.0473862, -3.04942
59554, 0.0459205, -0.0470082
59555, 0.0473862, -0.0485458
59556, 0.0473862, -0.0485458
59557, 0.0473862, -0.0485458
59558, 0.0473862, -0.0485458
59559, 0.0473862, -0.0485458
59560, 0.0473862, -0.0485458
59561, 0.0473862, -0.0485458
59562, 0.0473862, -0.0485458
59563, 0.0473862, -0.0485458
59564, 0.0473862, -0.0485458
59582, 0.153925, -0.167147
59583, 0.153925, -0.167147
59584, 0.153925, -0.167147
59585, 0.153925, -0.167147
59586, 0.153925, -0.167147
59587, 0.153925, -0.167147
59588, 0.153925, -0.167147
59589, 0.153925, -0.167147
59590, 0.153925, -0.167147
59591, 0.193092, -0.214546
59660, 0.0500992, -0.0513977
59872, 0.0510905, -0.0524419
59873, 0.188793, -0.209232
59874, 0.185118, -0.204712
59875, 0.18181, -0.200661
59876, 0.225578, -1.48909
59877, 0.145439, -0.157168
59878, 0.209571, -1.56269
59879, 0.0541056, -2.91682
59880, 0.0528776, -0.0543269
59881, 0.0511782, -0.0525343
59882, 0.050501, -0.0518208
59883, 0.0500955, -0.0513938
59884, 0.181153, -0.199858
59885, 0.178242, -0.196309
59886, 0.175622, -0.193126
59887, 0.218572, -0.246632
59888, 0.210875, -1.55649
59889, 0.0543462, -0.0558788
59899, 0.0510905, -0.0524419
59900, 0.0607413, -0.0626644
59901, 0.0582546, -0.0600203
59902, 0.0562218, -0.0578641
59903, 0.0543923, -0.0559274
59911, 0.153925, -0.167147
59912, 0.153925, -0.167147
59913, 0.153925, -0.167147
59914, 0.193092, -0.214546
59915, 0.188793, -1.6671
59916, 0.0503613, -0.0516736
59971, 0.0481511, -0.0493489
59972, 0.0481511, -0.0493489
59973, 0.0481511, -0.0493489
59974, 0.0481511, -0.0493489
59975, 0.0481511, -0.0493489
59976, 0.0481511, -0.0493489
59977, 0.0481511, -0.0493489
59978, 0.0481511, -0.0493489
59979, 0.0481511, -0.0493489
59980, 0.0481511, -0.0493489
59981, 0.0481511, -0.0493489
59982, 0.0481511, -0.0493489
59983, 0.0481511, -0.0493489
59984, 0.0481511, -0.0493489
59985, 0.0481511, -0.0493489
59986, 0.0481511, -0.0493489
59987, 0.0481511, -0.0493489
59988, 0.0481511, -0.0493489
59989, 0.0481511, -0.0493489
59990, 0.0481511, -0.0493489
59991, 0.0481511, -0.0493489
59992, 0.0481511, -0.0493489
59993, 0.0481511, -0.0493489
59994, 0.0481511, -0.0493489
59995, 0.0481511, -0.0493489
59996, 0.0481511, -0.0493489
59997, 0.0481511, -0.0493489
60030, 0.0507236, -0.0520552
60031, 0.0503704, -0.0516832
60050, 0.0507236, -0.0520552
60051, 0.0503704, -0.0516832
60066, 0.05106, -0.0524097
60067, 0.0506515, -0.0519793
60301, 0.0504095, -0.0517245
60302, 0.0500363, -0.0513315
60304, 0.0504095, -0.0517245
60305, 0.0500363, -0.0513315
60313, 0.0504095, -0.0517245
60314, 0.0500363, -0.0513315
60315, 0.0555753, -0.0571794
60316, 0.0542376, -0.0557639
60432, 0.0473185, -0.0484746
60433, 0.0473185, -0.0484746
60436, 0.0473185, -0.0484746
60437, 0.0473185, -0.0484746
60440, 0.0473185, -0.0484746
60441, 0.0473185, -0.0484746
60444, 0.0473185, -0.0484746
60445, 0.0473185, -0.0484746
60447, 0.0504095, -0.0517245
60463, 0.0473185, -0.0484746
60518, 0.0473185, -0.0484746
60519, 0.0473185, -0.0484746
60523, 0.0473185, -0.0484746
60595, 0.05106, -0.0524097
60596, 0.0506515, -0.0519793
60600, 0.05106, -0.0524097
60601, 0.0506515, -0.0519793
60604, 0.05106, -0.0524097
60605, 0.0578899, -0.0596332
60612, 0.05106, -0.0524097
60613, 0.0477198, -0.0488959
60614, 0.0477198, -0.0488959
60615, 0.0477198, -0.0488959
60616, 0.0477198, -0.0488959
60617, 0.0477198, -0.0488959
60618, 0.0477198, -0.0488959
60619, 0.0477198, -0.0488959
60620, 0.0477198, -0.0488959
60621, 0.05106, -0.0524097
60622, 0.0506515, -0.0519793
60623, 0.0570689, -0.0587621
60636, 0.05106, -0.0524097
60637, 0.0506515, -0.0519793
60640, 0.0507236, -0.0520552
60641, 0.0503704, -0.0516832
60642, 0.0500665, -0.0513633
60643, 0.049793, -2.99988
60648, 0.0507236, -0.0520552
60649, 0.0503704, -2.98835
60697, 0.193092, -0.214546
60698, 0.188793, -0.209232
60699, 0.185118, -1.68676
60779, 0.169313, -1.77601
60780, 0.116549, -2.14945
60802, 0.0481511, -0.0493489
60803, 0.0481511, -0.0493489
60818, 0.0500992, -0.0513977
60819, 0.0498715, -0.051158
60820, 0.0496748, -3.00226
60821, 0.0505043, -0.0518243
61095, 0.148238, -0.160448
61096, 0.148238, -1.90894
61125, 0.153925, -0.167147
61126, 0.153925, -0.167147
61127, 0.153925, -0.167147
61128, 0.153925, -0.167147
61129, 0.153925, -1.87129
61130, 0.0517224, -0.053108
61131, 0.0505926, -0.0519173
61285, 0.0510905, -0.0524419
61286, 0.0505926, -0.0519173
61287, 0.0501779, -2.99218
61295, 0.0473862, -0.0485458
61311, 0.0460654, -0.0471602
61312, 0.0460654, -3.07769
61313, 0.0445098, -0.0455308
61354, 0.0473862, -0.0485458
61363, 0.153925, -0.167147
61364, 0.153925, -0.167147
61365, 0.153925, -0.167147
61366, 0.153925, -0.167147
61367, 0.153925, -1.87129
61445, 0.0504095, -0.0517245
61446, 0.0500363, -0.0513315
61447, 0.0497176, -0.050996
61448, 0.0494307, -0.0506942
61449, 0.0491726, -0.0504227
61450, 0.0489403, -0.0501784
61451, 0.0487312, -0.0499586
61452, 0.048543, -0.0497608
61453, 0.048394, -0.0496042
61454, 0.0482864, -0.0494912
61455, 0.0481896, -0.0493895
61456, 0.0481025, -0.0492979
61457, 0.0480241, -0.0492156
61458, 0.0479535, -0.0491414
61459, 0.04789, -0.0490747
61460, 0.0478329, -0.0490147
61461, 0.0477814, -0.0489607
61462, 0.0477351, -0.0489121
61463, 0.0476935, -0.0488683
61464, 0.047656, -0.0488289
62072, 0.0481101, -0.0493059
62073, 0.0481101, -0.0493059
62074, 0.0481101, -0.0493059
62075, 0.0481101, -0.0493059
62076, 0.0481101, -0.0493059
62651, 0.0507577, -0.0520911
62652, 0.0502879, -0.0515964
62653, 0.049896, -0.0511838
62654, 0.0495434, -0.0508127
62655, 0.049226, -0.0504788
62656, 0.0489403, -0.0501784
62657, 0.0486832, -0.0499082
62658, 0.0484518, -0.049665
62702, 0.0460654, -0.0471602
62703, 0.0460654, -0.0471602
62704, 0.0460654, -0.0471602
62705, 0.0460654, -0.0471602
62706, 0.0460654, -0.0471602
62707, 0.0460654, -0.0471602
62708, 0.0460654, -0.0471602
62709, 0.0460654, -0.0471602
62710, 0.0460654, -0.0471602
62711, 0.0460654, -0.0471602
62712, 0.0460654, -0.0471602
63323, 0.047253, -0.0484059
63324, 0.047253, -0.0484059
63325, 0.047253, -0.0484059
63326, 0.047253, -0.0484059
63327, 0.047253, -0.0484059
63328, 0.047253, -0.0484059
63329, 0.047253, -0.0484059
63330, 0.047253, -0.0484059
63331, 0.047253, -0.0484059
63332, 0.047253, -0.0484059
63333, 0.047253, -0.0484059
63733, 0.0460654, -0.0471602
63734, 0.0460654, -0.0471602
64299, 0.047253, -0.0484059
64300, 0.047253, -0.0484059
64301, 0.047253, -0.0484059
64539, 0.0507577, -0.0520911
64540, 0.0502879, -0.0515964
64541, 0.049896, -0.0511838
64542, 0.0495434, -0.0508127
64543, 0.049226, -0.0504788
64544, 0.0489403, -0.0501784
64545, 0.0486832, -0.0499082
64546, 0.0546704, -0.0562217
64547, 0.0533682, -0.0548451
64548, 0.0524162, -0.0538399
64673, 0.0507577, -0.0520911
64674, 0.0502879, -0.0515964
64675, 0.049896, -0.0511838
64676, 0.0495434, -0.0508127
64677, 0.049226, -0.0504788
64678, 0.0489403, -3.01715
64679, 0.0478953, -0.0490803
64727, 0.0507577, -0.0520911
64728, 0.0502879, -0.0515964
64729, 0.049896, -0.0511838
64730, 0.0495434, -0.0508127
64731, 0.049226, -0.0504788
64732, 0.0489403, -3.01715
64733, 0.0478953, -0.0490803
64754, 0.047253, -0.0484059
64755, 0.047253, -0.0484059
64756, 0.047253, -0.0484059
64757, 0.047253, -0.0484059
64758, 0.047253, -0.0484059
64759, 0.047253, -3.05224
64760, 0.0453975, -0.0464602
64943, 0.0473862, -0.0485458
64944, 0.0473862, -0.0485458
64945, 0.0473862, -0.0485458
64946, 0.0473862, -0.0485458
64947, 0.0473862, -0.0485458
64948, 0.0473862, -0.0485458
64949, 0.0510905, -0.0524419
65818, 0.136775, -0.14708
65819, 0.136775, -1.98942
65820, 0.111429, -2.19436
66185, 0.0473862, -0.0485458
66186, 0.0473862, -0.0485458
66187, 0.0473862, -3.04942
66188, 0.0459205, -0.0470082
66189, 0.0473862, -0.0485458
66190, 0.0473862, -0.0485458
66191, 0.0473862, -0.0485458
66192, 0.0473862, -0.0485458
66193, 0.153925, -0.167147
66194, 0.153925, -0.167147
66195, 0.153925, -0.167147
67292, 0.047253, -0.0484059
67293, 0.047253, -0.0484059
67294, 0.047253, -0.0484059
67295, 0.047253, -0.0484059
67296, 0.047253, -0.0484059
67297, 0.047253, -0.0484059
67298, 0.047253, -0.0484059
67671, 0.0507577, -0.0520911
67672, 0.0502879, -0.0515964
67673, 0.049896, -0.0511838
67674, 0.0495434, -0.0508127
67675, 0.049226, -0.0504788
67676, 0.0489403, -0.0501784
67677, 0.0486832, -0.0499082
67678, 0.0546704, -0.0562217
67679, 0.0533682, -0.0548451
67967, 0.047253, -0.0484059
67968, 0.047253, -3.05224
67969, 0.0453975, -0.0464602
67970, 0.047253, -0.0484059
68196, 0.0504596, -0.0517772
68197, 0.0502512, -0.0515578
68198, 0.0500701, -2.99433
68199, 0.0510249, -0.0523728
68200, 0.0497605, -0.0510412
68201, 0.0496285, -0.0509023
68202, 0.0495097, -0.0507773
68203, 0.0494027, -0.0506648
68232, 0.045997, -0.0470884
68233, 0.0458315, -0.046915
68234, 0.0456955, -0.0467725
68235, 0.0455731, -0.0466442
68236, 0.0454629, -0.0465287
68237, 0.0453637, -3.09304
68238, 0.0429584, -0.0439084
68239, 0.0451941, -0.0462472
68240, 0.045142, -0.0461926
68241, 0.0451214, -0.046171
68242, 0.0451028, -0.0461516
68243, 0.0450861, -0.0461341
68244, 0.0450711, -0.0461184
68245, 0.0450575, -0.0461042
68246, 0.0450454, -0.0460914
68247, 0.0450344, -0.04608
68685, 0.0456437, -0.0467182
68686, 0.0456437, -0.0467182
68687, 0.0456437, -0.0467182
68688, 0.0456437, -0.0467182
68689, 0.0456437, -0.0467182
68690, 0.0456437, -0.0467182
68691, 0.0456437, -0.0467182
68692, 0.0456437, -0.0467182
68693, 0.0456437, -0.0467182
68694, 0.0456437, -0.0467182
68695, 0.0456437, -0.0467182
68696, 0.0456437, -0.0467182
68697, 0.0456437, -0.0467182
68698, 0.0456437, -0.0467182
68699, 0.0456437, -0.0467182
68700, 0.0456437, -0.0467182
70101, 0.153925, -0.167147
70102, 0.153925, -0.167147
70103, 0.153925, -0.167147
70104, 0.153925, -0.167147
70105, 0.153925, -0.167147
70106, 0.153925, -0.167147
70107, 0.153925, -0.167147
70108, 0.153925, -0.167147
70109, 0.153925, -0.167147
70110, 0.153925, -1.87129
70111, 0.121826, -0.129911
70112, 0.153925, -1.87129
70173, 0.0473862, -0.0485458
70174, 0.0473862, -0.0485458
70175, 0.0473862, -0.0485458
70176, 0.0473862, -0.0485458
70177, 0.0473862, -0.0485458
70180, 0.0473862, -0.0485458
70181, 0.0473862, -0.0485458
70548, 0.0510905, -0.0524419
70549, 0.0505926, -0.0519173
70550, 0.0501779, -0.0514806
70551, 0.0498047, -0.0510877
70552, 0.0494688, -0.0507343
70553, 0.0491665, -3.01254
70554, 0.0484464, -0.0496592
70555, 0.0486495, -3.02311
70775, 0.047253, -0.0484059
70776, 0.047253, -0.0484059
70777, 0.047253, -0.0484059
70778, 0.047253, -0.0484059
70779, 0.047253, -0.0484059
70780, 0.047253, -0.0484059
70781, 0.047253, -0.0484059
70782, 0.047253, -0.0484059
