NAICS, region, gravity, DAVgrid, DAV, orderedvio, laginv, lag2inv, value
21, 1, 5, 19, 9.5, 1, 1, 1, -65.1424
21, 1, 5, 0, 0, 2, 1, 1, -0.00578209
21, 1, 5, 1, 0.5, 2, 1, 1, -0.0969239
21, 1, 5, 2, 1, 2, 1, 1, -0.260703
21, 1, 5, 3, 1.5, 2, 1, 1, -0.542885
21, 1, 5, 4, 2, 2, 1, 1, -1.00801
21, 1, 5, 5, 2.5, 2, 1, 1, -1.75109
21, 1, 5, 6, 3, 2, 1, 1, -2.88776
21, 1, 5, 7, 3.5, 2, 1, 1, -4.55277
21, 1, 5, 8, 4, 2, 1, 1, -6.89415
21, 1, 5, 9, 4.5, 2, 1, 1, -10.042
21, 1, 5, 10, 5, 2, 1, 1, -14.0924
21, 1, 5, 11, 5.5, 2, 1, 1, -19.1015
21, 1, 5, 12, 6, 2, 1, 1, -24.8642
21, 1, 5, 13, 6.5, 2, 1, 1, -31.1389
21, 1, 5, 14, 7, 2, 1, 1, -37.6785
21, 1, 5, 15, 7.5, 2, 1, 1, -44.2402
21, 1, 5, 16, 8, 2, 1, 1, -50.6068
21, 1, 5, 17, 8.5, 2, 1, 1, -56.5728
21, 1, 5, 18, 9, 2, 1, 1, -61.8765
21, 1, 5, 19, 9.5, 2, 1, 1, -65.9355
21, 2, 1, 0, 0, 0, 0, 0, -0.274038
21, 2, 1, 0, 0, 1, 0, 0, 0.236826
21, 2, 1, 1, 0.5, 1, 0, 0, 0.168947
21, 2, 1, 2, 1, 1, 0, 0, 0.073691
21, 2, 1, 3, 1.5, 1, 0, 0, -0.0538496
21, 2, 1, 4, 2, 1, 0, 0, -0.23903
21, 2, 1, 5, 2.5, 1, 0, 0, -0.535197
21, 2, 1, 6, 3, 1, 0, 0, -1.029
21, 2, 1, 7, 3.5, 1, 0, 0, -1.86182
21, 2, 1, 8, 4, 1, 0, 0, -3.23834
21, 2, 1, 9, 4.5, 1, 0, 0, -5.42528
21, 2, 1, 10, 5, 1, 0, 0, -8.73779
21, 2, 1, 11, 5.5, 1, 0, 0, -13.5217
21, 2, 1, 12, 6, 1, 0, 0, -19.7475
21, 2, 1, 13, 6.5, 1, 0, 0, -27.2483
21, 2, 1, 14, 7, 1, 0, 0, -35.6926
21, 2, 1, 15, 7.5, 1, 0, 0, -44.6365
21, 2, 1, 16, 8, 1, 0, 0, -53.5674
21, 2, 1, 17, 8.5, 1, 0, 0, -61.9573
21, 2, 1, 18, 9, 1, 0, 0, -69.2545
21, 2, 1, 19, 9.5, 1, 0, 0, -74.5959
21, 2, 1, 0, 0, 2, 0, 0, -1.88329
21, 2, 1, 1, 0.5, 2, 0, 0, -2.1512
21, 2, 1, 2, 1, 2, 0, 0, -2.48175
21, 2, 1, 3, 1.5, 2, 0, 0, -2.90796
21, 2, 1, 4, 2, 2, 0, 0, -3.46573
21, 2, 1, 5, 2.5, 2, 0, 0, -4.21618
21, 2, 1, 6, 3, 2, 0, 0, -5.24849
21, 2, 1, 7, 3.5, 2, 0, 0, -6.68387
21, 2, 1, 8, 4, 2, 0, 0, -8.68326
21, 2, 1, 9, 4.5, 2, 0, 0, -11.4434
21, 2, 1, 10, 5, 2, 0, 0, -15.1911
21, 2, 1, 11, 5.5, 2, 0, 0, -20.1683
21, 2, 1, 12, 6, 2, 0, 0, -26.2938
21, 2, 1, 13, 6.5, 2, 0, 0, -33.3926
21, 2, 1, 14, 7, 2, 0, 0, -41.1977
21, 2, 1, 15, 7.5, 2, 0, 0, -49.3767
21, 2, 1, 16, 8, 2, 0, 0, -57.5622
21, 2, 1, 17, 8.5, 2, 0, 0, -65.3674
21, 2, 1, 18, 9, 2, 0, 0, -72.336
21, 2, 1, 19, 9.5, 2, 0, 0, -77.635
21, 2, 1, 0, 0, 1, 0, 1, 0.177524
21, 2, 1, 1, 0.5, 1, 0, 1, 0.107324
21, 2, 1, 2, 1, 1, 0, 1, 0.0129139
21, 2, 1, 3, 1.5, 1, 0, 1, -0.111908
21, 2, 1, 4, 2, 1, 0, 1, -0.29277
21, 2, 1, 5, 2.5, 1, 0, 1, -0.581239
21, 2, 1, 6, 3, 1, 0, 1, -1.06419
21, 2, 1, 7, 3.5, 1, 0, 1, -1.88113
21, 2, 1, 8, 4, 1, 0, 1, -3.23394
21, 2, 1, 9, 4.5, 1, 0, 1, -5.38575
21, 2, 1, 10, 5, 1, 0, 1, -8.65298
21, 2, 1, 11, 5.5, 1, 0, 1, -13.3654
21, 2, 1, 12, 6, 1, 0, 1, -19.5146
21, 2, 1, 13, 6.5, 1, 0, 1, -26.9557
21, 2, 1, 14, 7, 1, 0, 1, -35.3731
21, 2, 1, 15, 7.5, 1, 0, 1, -44.334
21, 2, 1, 16, 8, 1, 0, 1, -53.3206
21, 2, 1, 17, 8.5, 1, 0, 1, -61.7962
21, 2, 1, 18, 9, 1, 0, 1, -69.2023
21, 2, 1, 19, 9.5, 1, 0, 1, -74.6731
21, 2, 1, 0, 0, 2, 0, 1, -1.86476
21, 2, 1, 1, 0.5, 2, 0, 1, -2.15195
21, 2, 1, 2, 1, 2, 0, 1, -2.50859
21, 2, 1, 3, 1.5, 2, 0, 1, -2.96369
21, 2, 1, 4, 2, 2, 0, 1, -3.5607
21, 2, 1, 5, 2.5, 2, 0, 1, -4.36214
21, 2, 1, 6, 3, 2, 0, 1, -5.4609
21, 2, 1, 7, 3.5, 2, 0, 1, -6.98518
21, 2, 1, 8, 4, 2, 0, 1, -9.09856
21, 2, 1, 9, 4.5, 2, 0, 1, -11.9983
21, 2, 1, 10, 5, 2, 0, 1, -15.908
21, 2, 1, 11, 5.5, 2, 0, 1, -21.0477
21, 2, 1, 12, 6, 2, 0, 1, -27.3019
21, 2, 1, 13, 6.5, 2, 0, 1, -34.4803
21, 2, 1, 14, 7, 2, 0, 1, -42.3094
21, 2, 1, 15, 7.5, 2, 0, 1, -50.4613
21, 2, 1, 16, 8, 2, 0, 1, -58.5714
21, 2, 1, 17, 8.5, 2, 0, 1, -66.2627
21, 2, 1, 18, 9, 2, 0, 1, -73.096
21, 2, 1, 19, 9.5, 2, 0, 1, -78.2237
21, 2, 1, 0, 0, 1, 1, 0, 0.0499003
21, 2, 1, 1, 0.5, 1, 1, 0, -0.0123388
21, 2, 1, 2, 1, 1, 1, 0, -0.0884662
21, 2, 1, 3, 1.5, 1, 1, 0, -0.183634
21, 2, 1, 4, 2, 1, 1, 0, -0.317186
21, 2, 1, 5, 2.5, 1, 1, 0, -0.530157
21, 2, 1, 6, 3, 1, 1, 0, -0.895008
21, 2, 1, 7, 3.5, 1, 1, 0, -1.53502
21, 2, 1, 8, 4, 1, 1, 0, -2.63795
21, 2, 1, 9, 4.5, 1, 1, 0, -4.4616
21, 2, 1, 10, 5, 1, 1, 0, -7.32708
21, 2, 1, 11, 5.5, 1, 1, 0, -11.5914
21, 2, 1, 12, 6, 1, 1, 0, -17.3258
21, 2, 1, 13, 6.5, 1, 1, 0, -24.4653
21, 2, 1, 14, 7, 1, 1, 0, -32.755
21, 2, 1, 15, 7.5, 1, 1, 0, -41.787
21, 2, 1, 16, 8, 1, 1, 0, -51.0289
21, 2, 1, 17, 8.5, 1, 1, 0, -59.8834
21, 2, 1, 18, 9, 1, 1, 0, -67.682
21, 2, 1, 19, 9.5, 1, 1, 0, -73.5637
21, 2, 1, 0, 0, 2, 1, 0, -0.379811
21, 2, 1, 1, 0.5, 2, 1, 0, -0.462568
21, 2, 1, 2, 1, 2, 1, 0, -0.597423
21, 2, 1, 3, 1.5, 2, 1, 0, -0.800906
21, 2, 1, 4, 2, 2, 1, 0, -1.11428
21, 2, 1, 5, 2.5, 2, 1, 0, -1.5967
21, 2, 1, 6, 3, 2, 1, 0, -2.34062
21, 2, 1, 7, 3.5, 2, 1, 0, -3.47708
21, 2, 1, 8, 4, 2, 1, 0, -5.18227
21, 2, 1, 9, 4.5, 2, 1, 0, -7.67567
21, 2, 1, 10, 5, 2, 1, 0, -11.1991
21, 2, 1, 11, 5.5, 2, 1, 0, -16.0234
21, 2, 1, 12, 6, 2, 1, 0, -22.1054
21, 2, 1, 13, 6.5, 2, 1, 0, -29.2827
21, 2, 1, 14, 7, 2, 1, 0, -37.2928
21, 2, 1, 15, 7.5, 2, 1, 0, -45.7882
21, 2, 1, 16, 8, 2, 1, 0, -54.3643
21, 2, 1, 17, 8.5, 2, 1, 0, -62.5762
21, 2, 1, 18, 9, 2, 1, 0, -69.9186
21, 2, 1, 19, 9.5, 2, 1, 0, -75.5385
21, 2, 1, 0, 0, 1, 1, 1, -0.0831323
21, 2, 1, 1, 0.5, 1, 1, 1, -0.131042
21, 2, 1, 2, 1, 1, 1, 1, -0.187358
21, 2, 1, 3, 1.5, 1, 1, 1, -0.259056
21, 2, 1, 4, 2, 1, 1, 1, -0.367262
21, 2, 1, 5, 2.5, 1, 1, 1, -0.551841
21, 2, 1, 6, 3, 1, 1, 1, -0.885541
21, 2, 1, 7, 3.5, 1, 1, 1, -1.49006
21, 2, 1, 8, 4, 1, 1, 1, -2.54934
21, 2, 1, 9, 4.5, 1, 1, 1, -4.31535
21, 2, 1, 10, 5, 1, 1, 1, -7.10324
21, 2, 1, 11, 5.5, 1, 1, 1, -11.2451
21, 2, 1, 12, 6, 1, 1, 1, -16.8379
21, 2, 1, 13, 6.5, 1, 1, 1, -23.8274
21, 2, 1, 14, 7, 1, 1, 1, -31.9902
21, 2, 1, 15, 7.5, 1, 1, 1, -40.9443
21, 2, 1, 16, 8, 1, 1, 1, -50.1799
21, 2, 1, 17, 8.5, 1, 1, 1, -59.1163
21, 2, 1, 18, 9, 1, 1, 1, -67.0429
21, 2, 1, 19, 9.5, 1, 1, 1, -73.1375
21, 2, 1, 0, 0, 2, 1, 1, -0.550089
21, 2, 1, 1, 0.5, 2, 1, 1, -0.705794
21, 2, 1, 2, 1, 2, 1, 1, -0.929216
21, 2, 1, 3, 1.5, 2, 1, 1, -1.24586
21, 2, 1, 4, 2, 2, 1, 1, -1.70177
21, 2, 1, 5, 2.5, 2, 1, 1, -2.35945
21, 2, 1, 6, 3, 2, 1, 1, -3.31722
21, 2, 1, 7, 3.5, 2, 1, 1, -4.70803
21, 2, 1, 8, 4, 2, 1, 1, -6.70677
21, 2, 1, 9, 4.5, 2, 1, 1, -9.52193
21, 2, 1, 10, 5, 2, 1, 1, -13.3767
21, 2, 1, 11, 5.5, 2, 1, 1, -18.4977
21, 2, 1, 12, 6, 2, 1, 1, -24.7868
21, 2, 1, 13, 6.5, 2, 1, 1, -32.0518
21, 2, 1, 14, 7, 2, 1, 1, -40.0181
21, 2, 1, 15, 7.5, 2, 1, 1, -48.3468
21, 2, 1, 16, 8, 2, 1, 1, -56.663
21, 2, 1, 17, 8.5, 2, 1, 1, -64.5644
21, 2, 1, 18, 9, 2, 1, 1, -71.579
21, 2, 1, 19, 9.5, 2, 1, 1, -76.8687
21, 2, 4, 0, 0, 0, 0, 0, -0.268055
21, 2, 4, 0, 0, 1, 0, 0, 0.29779
21, 2, 4, 1, 0.5, 1, 0, 0, 0.223651
21, 2, 4, 2, 1, 1, 0, 0, 0.119731
21, 2, 4, 3, 1.5, 1, 0, 0, -0.028252
21, 2, 4, 4, 2, 1, 0, 0, -0.252571
21, 2, 4, 5, 2.5, 1, 0, 0, -0.618945
21, 2, 4, 6, 3, 1, 0, 0, -1.23148
21, 2, 4, 7, 3.5, 1, 0, 0, -2.24838
21, 2, 4, 8, 4, 1, 0, 0, -3.88065
21, 2, 4, 9, 4.5, 1, 0, 0, -6.37668
21, 2, 4, 10, 5, 1, 0, 0, -9.99409
21, 2, 4, 11, 5.5, 1, 0, 0, -14.9639
21, 2, 4, 12, 6, 1, 0, 0, -21.1456
21, 2, 4, 13, 6.5, 1, 0, 0, -28.2874
21, 2, 4, 14, 7, 1, 0, 0, -36.0306
21, 2, 4, 15, 7.5, 1, 0, 0, -43.9633
21, 2, 4, 16, 8, 1, 0, 0, -51.68
21, 2, 4, 17, 8.5, 1, 0, 0, -58.8094
21, 2, 4, 18, 9, 1, 0, 0, -64.9747
21, 2, 4, 19, 9.5, 1, 0, 0, -69.4761
21, 2, 4, 0, 0, 2, 0, 0, -1.71959
21, 2, 4, 1, 0.5, 2, 0, 0, -1.95859
21, 2, 4, 2, 1, 2, 0, 0, -2.25782
21, 2, 4, 3, 1.5, 2, 0, 0, -2.64935
21, 2, 4, 4, 2, 2, 0, 0, -3.16636
21, 2, 4, 5, 2.5, 2, 0, 0, -3.87528
21, 2, 4, 6, 3, 2, 0, 0, -4.86284
21, 2, 4, 7, 3.5, 2, 0, 0, -6.24745
21, 2, 4, 8, 4, 2, 0, 0, -8.18277
21, 2, 4, 9, 4.5, 2, 0, 0, -10.8472
21, 2, 4, 10, 5, 2, 0, 0, -14.4349
21, 2, 4, 11, 5.5, 2, 0, 0, -19.1424
21, 2, 4, 12, 6, 2, 0, 0, -24.8657
21, 2, 4, 13, 6.5, 2, 0, 0, -31.411
21, 2, 4, 14, 7, 2, 0, 0, -38.5177
21, 2, 4, 15, 7.5, 2, 0, 0, -45.8906
21, 2, 4, 16, 8, 2, 0, 0, -53.2234
21, 2, 4, 17, 8.5, 2, 0, 0, -60.2133
21, 2, 4, 18, 9, 2, 0, 0, -66.5054
21, 2, 4, 19, 9.5, 2, 0, 0, -71.3538
21, 2, 4, 0, 0, 1, 0, 1, 0.239137
21, 2, 4, 1, 0.5, 1, 0, 1, 0.16234
21, 2, 4, 2, 1, 1, 0, 1, 0.0584085
21, 2, 4, 3, 1.5, 1, 0, 1, -0.0871113
21, 2, 4, 4, 2, 1, 0, 1, -0.306699
21, 2, 4, 5, 2.5, 1, 0, 1, -0.66433
21, 2, 4, 6, 3, 1, 0, 1, -1.26264
21, 2, 4, 7, 3.5, 1, 0, 1, -2.25667
21, 2, 4, 8, 4, 1, 0, 1, -3.85308
21, 2, 4, 9, 4.5, 1, 0, 1, -6.29576
21, 2, 4, 10, 5, 1, 0, 1, -9.84456
21, 2, 4, 11, 5.5, 1, 0, 1, -14.7205
21, 2, 4, 12, 6, 1, 0, 1, -20.8071
21, 2, 4, 13, 6.5, 1, 0, 1, -27.8766
21, 2, 4, 14, 7, 1, 0, 1, -35.5854
21, 2, 4, 15, 7.5, 1, 0, 1, -43.5357
21, 2, 4, 16, 8, 1, 0, 1, -51.3153
21, 2, 4, 17, 8.5, 1, 0, 1, -58.5465
21, 2, 4, 18, 9, 1, 0, 1, -64.8401
21, 2, 4, 19, 9.5, 1, 0, 1, -69.4826
21, 2, 4, 0, 0, 2, 0, 1, -1.69718
21, 2, 4, 1, 0.5, 2, 0, 1, -1.95581
21, 2, 4, 2, 1, 2, 0, 1, -2.27775
21, 2, 4, 3, 1.5, 2, 0, 1, -2.69542
21, 2, 4, 4, 2, 2, 0, 1, -3.25091
21, 2, 4, 5, 2.5, 2, 0, 1, -4.00848
21, 2, 4, 6, 3, 2, 0, 1, -5.06174
21, 2, 4, 7, 3.5, 2, 0, 1, -6.53503
21, 2, 4, 8, 4, 2, 0, 1, -8.58374
21, 2, 4, 9, 4.5, 2, 0, 1, -11.3862
21, 2, 4, 10, 5, 2, 0, 1, -15.1322
21, 2, 4, 11, 5.5, 2, 0, 1, -19.9944
21, 2, 4, 12, 6, 2, 0, 1, -25.8362
21, 2, 4, 13, 6.5, 2, 0, 1, -32.4538
21, 2, 4, 14, 7, 2, 0, 1, -39.5803
21, 2, 4, 15, 7.5, 2, 0, 1, -46.9211
21, 2, 4, 16, 8, 2, 0, 1, -54.1828
21, 2, 4, 17, 8.5, 2, 0, 1, -61.0734
21, 2, 4, 18, 9, 2, 0, 1, -67.2372
21, 2, 4, 19, 9.5, 2, 0, 1, -71.9349
21, 2, 4, 0, 0, 1, 1, 0, 0.10779
21, 2, 4, 1, 0.5, 1, 1, 0, 0.0383815
21, 2, 4, 2, 1, 1, 1, 0, -0.0473664
21, 2, 4, 3, 1.5, 1, 1, 0, -0.160586
21, 2, 4, 4, 2, 1, 1, 0, -0.325999
21, 2, 4, 5, 2.5, 1, 1, 0, -0.595304
21, 2, 4, 6, 3, 1, 1, 0, -1.05504
21, 2, 4, 7, 3.5, 1, 1, 0, -1.84491
21, 2, 4, 8, 4, 1, 1, 0, -3.16269
21, 2, 4, 9, 4.5, 1, 1, 0, -5.25718
21, 2, 4, 10, 5, 1, 1, 0, -8.40727
21, 2, 4, 11, 5.5, 1, 1, 0, -12.8777
21, 2, 4, 12, 6, 1, 1, 0, -18.6368
21, 2, 4, 13, 6.5, 1, 1, 0, -25.5241
21, 2, 4, 14, 7, 1, 1, 0, -33.2334
21, 2, 4, 15, 7.5, 1, 1, 0, -41.3618
21, 2, 4, 16, 8, 1, 1, 0, -49.4564
21, 2, 4, 17, 8.5, 1, 1, 0, -57.0671
21, 2, 4, 18, 9, 1, 1, 0, -63.7065
21, 2, 4, 19, 9.5, 1, 1, 0, -68.6773
21, 2, 4, 0, 0, 2, 1, 0, -0.336923
21, 2, 4, 1, 0.5, 2, 1, 0, -0.406413
21, 2, 4, 2, 1, 2, 1, 0, -0.522163
21, 2, 4, 3, 1.5, 2, 1, 0, -0.709461
21, 2, 4, 4, 2, 2, 1, 0, -1.00139
21, 2, 4, 5, 2.5, 2, 1, 0, -1.47112
21, 2, 4, 6, 3, 2, 1, 0, -2.20557
21, 2, 4, 7, 3.5, 2, 1, 0, -3.34638
21, 2, 4, 8, 4, 2, 1, 0, -5.06158
21, 2, 4, 9, 4.5, 2, 1, 0, -7.55124
21, 2, 4, 10, 5, 2, 1, 0, -11.0233
21, 2, 4, 11, 5.5, 2, 1, 0, -15.693
21, 2, 4, 12, 6, 2, 1, 0, -21.4715
21, 2, 4, 13, 6.5, 2, 1, 0, -28.167
21, 2, 4, 14, 7, 2, 1, 0, -35.5135
21, 2, 4, 15, 7.5, 2, 1, 0, -43.1892
21, 2, 4, 16, 8, 2, 1, 0, -50.8492
21, 2, 4, 17, 8.5, 2, 1, 0, -58.1389
21, 2, 4, 18, 9, 2, 1, 0, -64.6591
21, 2, 4, 19, 9.5, 2, 1, 0, -69.6963
21, 2, 4, 0, 0, 1, 1, 1, -0.0368222
21, 2, 4, 1, 0.5, 1, 1, 1, -0.0916755
21, 2, 4, 2, 1, 1, 1, 1, -0.15667
21, 2, 4, 3, 1.5, 1, 1, 1, -0.243445
21, 2, 4, 4, 2, 1, 1, 1, -0.3779
21, 2, 4, 5, 2.5, 1, 1, 1, -0.610738
21, 2, 4, 6, 3, 1, 1, 1, -1.02793
21, 2, 4, 7, 3.5, 1, 1, 1, -1.76732
21, 2, 4, 8, 4, 1, 1, 1, -3.02265
21, 2, 4, 9, 4.5, 1, 1, 1, -5.03775
21, 2, 4, 10, 5, 1, 1, 1, -8.08744
21, 2, 4, 11, 5.5, 1, 1, 1, -12.419
21, 2, 4, 12, 6, 1, 1, 1, -18.0272
21, 2, 4, 13, 6.5, 1, 1, 1, -24.7681
21, 2, 4, 14, 7, 1, 1, 1, -32.3645
21, 2, 4, 15, 7.5, 1, 1, 1, -40.4409
21, 2, 4, 16, 8, 1, 1, 1, -48.56
21, 2, 4, 17, 8.5, 1, 1, 1, -56.285
21, 2, 4, 18, 9, 1, 1, 1, -63.0808
21, 2, 4, 19, 9.5, 1, 1, 1, -68.2703
21, 2, 4, 0, 0, 2, 1, 1, -0.482229
21, 2, 4, 1, 0.5, 2, 1, 1, -0.614069
21, 2, 4, 2, 1, 2, 1, 1, -0.814467
21, 2, 4, 3, 1.5, 2, 1, 1, -1.10165
21, 2, 4, 4, 2, 2, 1, 1, -1.52801
21, 2, 4, 5, 2.5, 2, 1, 1, -2.15504
21, 2, 4, 6, 3, 2, 1, 1, -3.08849
21, 2, 4, 7, 3.5, 2, 1, 1, -4.45557
21, 2, 4, 8, 4, 2, 1, 1, -6.42507
21, 2, 4, 9, 4.5, 2, 1, 1, -9.18482
21, 2, 4, 10, 5, 2, 1, 1, -12.9209
21, 2, 4, 11, 5.5, 2, 1, 1, -17.8116
21, 2, 4, 12, 6, 2, 1, 1, -23.727
21, 2, 4, 13, 6.5, 2, 1, 1, -30.4565
21, 2, 4, 14, 7, 2, 1, 1, -37.7311
21, 2, 4, 15, 7.5, 2, 1, 1, -45.2466
21, 2, 4, 16, 8, 2, 1, 1, -52.6879
21, 2, 4, 17, 8.5, 2, 1, 1, -59.7346
21, 2, 4, 18, 9, 2, 1, 1, -66.0158
21, 2, 4, 19, 9.5, 2, 1, 1, -70.8076
21, 2, 5, 0, 0, 0, 0, 0, -0.181713
21, 2, 5, 0, 0, 1, 0, 0, 0.356881
21, 2, 5, 1, 0.5, 1, 0, 0, 0.282601
21, 2, 5, 2, 1, 1, 0, 0, 0.176893
21, 2, 5, 3, 1.5, 1, 0, 0, 0.0207367
21, 2, 5, 4, 2, 1, 0, 0, -0.225728
21, 2, 5, 5, 2.5, 1, 0, 0, -0.644641
21, 2, 5, 6, 3, 1, 0, 0, -1.36893
21, 2, 5, 7, 3.5, 1, 0, 0, -2.60316
21, 2, 5, 8, 4, 1, 0, 0, -4.62358
21, 2, 5, 9, 4.5, 1, 0, 0, -7.75874
21, 2, 5, 10, 5, 1, 0, 0, -12.3485
21, 2, 5, 11, 5.5, 1, 0, 0, -18.6922
21, 2, 5, 12, 6, 1, 0, 0, -26.6105
21, 2, 5, 13, 6.5, 1, 0, 0, -35.7422
21, 2, 5, 14, 7, 1, 0, 0, -45.5967
21, 2, 5, 15, 7.5, 1, 0, 0, -55.5879
21, 2, 5, 16, 8, 1, 0, 0, -65.1467
21, 2, 5, 17, 8.5, 1, 0, 0, -73.8005
21, 2, 5, 18, 9, 1, 0, 0, -81.1223
21, 2, 5, 19, 9.5, 1, 0, 0, -86.348
21, 2, 5, 0, 0, 2, 0, 0, -1.76232
21, 2, 5, 1, 0.5, 2, 0, 0, -2.03711
21, 2, 5, 2, 1, 2, 0, 0, -2.39732
21, 2, 5, 3, 1.5, 2, 0, 0, -2.87183
21, 2, 5, 4, 2, 2, 0, 0, -3.51684
21, 2, 5, 5, 2.5, 2, 0, 0, -4.41659
21, 2, 5, 6, 3, 2, 0, 0, -5.69306
21, 2, 5, 7, 3.5, 2, 0, 0, -7.51146
21, 2, 5, 8, 4, 2, 0, 0, -10.0799
21, 2, 5, 9, 4.5, 2, 0, 0, -13.6316
21, 2, 5, 10, 5, 2, 0, 0, -18.4091
21, 2, 5, 11, 5.5, 2, 0, 0, -24.6313
21, 2, 5, 12, 6, 2, 0, 0, -32.1078
21, 2, 5, 13, 6.5, 2, 0, 0, -40.5439
21, 2, 5, 14, 7, 2, 0, 0, -49.5634
21, 2, 5, 15, 7.5, 2, 0, 0, -58.7548
21, 2, 5, 16, 8, 2, 0, 0, -67.708
21, 2, 5, 17, 8.5, 2, 0, 0, -76.0465
21, 2, 5, 18, 9, 2, 0, 0, -83.3542
21, 2, 5, 19, 9.5, 2, 0, 0, -88.8343
21, 2, 5, 0, 0, 1, 0, 1, 0.298782
21, 2, 5, 1, 0.5, 1, 0, 1, 0.221896
21, 2, 5, 2, 1, 1, 0, 1, 0.116062
21, 2, 5, 3, 1.5, 1, 0, 1, -0.0379713
21, 2, 5, 4, 2, 1, 0, 1, -0.28036
21, 2, 5, 5, 2.5, 1, 0, 1, -0.692263
21, 2, 5, 6, 3, 1, 0, 1, -1.40544
21, 2, 5, 7, 3.5, 1, 0, 1, -2.62185
21, 2, 5, 8, 4, 1, 0, 1, -4.61354
21, 2, 5, 9, 4.5, 1, 0, 1, -7.70682
21, 2, 5, 10, 5, 1, 0, 1, -12.2383
21, 2, 5, 11, 5.5, 1, 0, 1, -18.4976
21, 2, 5, 12, 6, 1, 0, 1, -26.3219
21, 2, 5, 13, 6.5, 1, 0, 1, -35.3781
21, 2, 5, 14, 7, 1, 0, 1, -45.2019
21, 2, 5, 15, 7.5, 1, 0, 1, -55.2042
21, 2, 5, 16, 8, 1, 0, 1, -64.8196
21, 2, 5, 17, 8.5, 1, 0, 1, -73.5808
21, 2, 5, 18, 9, 1, 0, 1, -81.0359
21, 2, 5, 19, 9.5, 1, 0, 1, -86.4001
21, 2, 5, 0, 0, 2, 0, 1, -1.73701
21, 2, 5, 1, 0.5, 2, 0, 1, -2.04
21, 2, 5, 2, 1, 2, 0, 1, -2.42585
21, 2, 5, 3, 1.5, 2, 0, 1, -2.93717
21, 2, 5, 4, 2, 2, 0, 1, -3.62966
21, 2, 5, 5, 2.5, 2, 0, 1, -4.59337
21, 2, 5, 6, 3, 2, 0, 1, -5.9578
21, 2, 5, 7, 3.5, 2, 0, 1, -7.89326
21, 2, 5, 8, 4, 2, 0, 1, -10.6095
21, 2, 5, 9, 4.5, 2, 0, 1, -14.3383
21, 2, 5, 10, 5, 2, 0, 1, -19.3129
21, 2, 5, 11, 5.5, 2, 0, 1, -25.7187
21, 2, 5, 12, 6, 2, 0, 1, -33.326
21, 2, 5, 13, 6.5, 2, 0, 1, -41.8281
21, 2, 5, 14, 7, 2, 0, 1, -50.8451
21, 2, 5, 15, 7.5, 2, 0, 1, -59.9681
21, 2, 5, 16, 8, 2, 0, 1, -68.8108
21, 2, 5, 17, 8.5, 2, 0, 1, -77.0032
21, 2, 5, 18, 9, 2, 0, 1, -84.151
21, 2, 5, 19, 9.5, 2, 0, 1, -89.4425
21, 2, 5, 0, 0, 1, 1, 0, 0.170525
21, 2, 5, 1, 0.5, 1, 1, 0, 0.102071
21, 2, 5, 2, 1, 1, 1, 0, 0.0159519
21, 2, 5, 3, 1.5, 1, 1, 0, -0.102409
21, 2, 5, 4, 2, 1, 1, 0, -0.283568
21, 2, 5, 5, 2.5, 1, 1, 0, -0.593213
21, 2, 5, 6, 3, 1, 1, 0, -1.14231
21, 2, 5, 7, 3.5, 1, 1, 0, -2.11251
21, 2, 5, 8, 4, 1, 1, 0, -3.76353
21, 2, 5, 9, 4.5, 1, 1, 0, -6.4269
21, 2, 5, 10, 5, 1, 1, 0, -10.4648
21, 2, 5, 11, 5.5, 1, 1, 0, -16.2184
21, 2, 5, 12, 6, 1, 1, 0, -23.6374
21, 2, 5, 13, 6.5, 1, 1, 0, -32.4757
21, 2, 5, 14, 7, 1, 1, 0, -42.3142
21, 2, 5, 15, 7.5, 1, 1, 0, -52.5498
21, 2, 5, 16, 8, 1, 1, 0, -62.5553
21, 2, 5, 17, 8.5, 1, 1, 0, -71.8002
21, 2, 5, 18, 9, 1, 1, 0, -79.7081
21, 2, 5, 19, 9.5, 1, 1, 0, -85.4437
21, 2, 5, 0, 0, 2, 1, 0, -0.286393
21, 2, 5, 1, 0.5, 2, 1, 0, -0.375135
21, 2, 5, 2, 1, 2, 1, 0, -0.516471
21, 2, 5, 3, 1.5, 2, 1, 0, -0.750758
21, 2, 5, 4, 2, 2, 1, 0, -1.12421
21, 2, 5, 5, 2.5, 2, 1, 0, -1.72729
21, 2, 5, 6, 3, 2, 1, 0, -2.68834
21, 2, 5, 7, 3.5, 2, 1, 0, -4.19288
21, 2, 5, 8, 4, 2, 1, 0, -6.46838
21, 2, 5, 9, 4.5, 2, 1, 0, -9.77832
21, 2, 5, 10, 5, 2, 1, 0, -14.3812
21, 2, 5, 11, 5.5, 2, 1, 0, -20.5192
21, 2, 5, 12, 6, 2, 1, 0, -28.0392
21, 2, 5, 13, 6.5, 2, 1, 0, -36.6513
21, 2, 5, 14, 7, 2, 1, 0, -45.9684
21, 2, 5, 15, 7.5, 2, 1, 0, -55.5458
21, 2, 5, 16, 8, 2, 1, 0, -64.9248
21, 2, 5, 17, 8.5, 2, 1, 0, -73.6608
21, 2, 5, 18, 9, 2, 1, 0, -81.2893
21, 2, 5, 19, 9.5, 2, 1, 0, -87.0248
21, 2, 5, 0, 0, 1, 1, 1, 0.0318315
