NAICS, region, gravity, DAVgrid, DAV, orderedvio, laginv, violation, value
21, 4, 4, 5, 2.5, 2, 0, 1, -4.42012
21, 4, 4, 6, 3, 2, 0, 1, -5.41423
21, 4, 4, 7, 3.5, 2, 0, 1, -6.74615
21, 4, 4, 8, 4, 2, 0, 1, -8.51776
21, 4, 4, 9, 4.5, 2, 0, 1, -10.844
21, 4, 4, 10, 5, 2, 0, 1, -13.8577
21, 4, 4, 11, 5.5, 2, 0, 1, -17.6275
21, 4, 4, 12, 6, 2, 0, 1, -21.9923
21, 4, 4, 13, 6.5, 2, 0, 1, -26.8401
21, 4, 4, 14, 7, 2, 0, 1, -32.0321
21, 4, 4, 15, 7.5, 2, 0, 1, -37.4134
21, 4, 4, 16, 8, 2, 0, 1, -42.8175
21, 4, 4, 17, 8.5, 2, 0, 1, -48.0493
21, 4, 4, 18, 9, 2, 0, 1, -52.8119
21, 4, 4, 19, 9.5, 2, 0, 1, -56.3635
21, 4, 4, 0, 0, 1, 1, 0, -0.318337
21, 4, 4, 1, 0.5, 1, 1, 0, -0.35519
21, 4, 4, 2, 1, 1, 1, 0, -0.403461
21, 4, 4, 3, 1.5, 1, 1, 0, -0.474689
21, 4, 4, 4, 2, 1, 1, 0, -0.582485
21, 4, 4, 5, 2.5, 1, 1, 0, -0.75208
21, 4, 4, 6, 3, 1, 1, 0, -1.0247
21, 4, 4, 7, 3.5, 1, 1, 0, -1.45976
21, 4, 4, 8, 4, 1, 1, 0, -2.13748
21, 4, 4, 9, 4.5, 1, 1, 0, -3.16131
21, 4, 4, 10, 5, 1, 1, 0, -4.65431
21, 4, 4, 11, 5.5, 1, 1, 0, -6.85556
21, 4, 4, 12, 6, 1, 1, 0, -9.82913
21, 4, 4, 13, 6.5, 1, 1, 0, -13.5551
21, 4, 4, 14, 7, 1, 1, 0, -17.9717
21, 4, 4, 15, 7.5, 1, 1, 0, -22.9757
21, 4, 4, 16, 8, 1, 1, 0, -28.431
21, 4, 4, 17, 8.5, 1, 1, 0, -34.1603
21, 4, 4, 18, 9, 1, 1, 0, -39.9452
21, 4, 4, 19, 9.5, 1, 1, 0, -45.5473
21, 4, 4, 0, 0, 1, 1, 1, -0.414502
21, 4, 4, 1, 0.5, 1, 1, 1, -0.491879
21, 4, 4, 2, 1, 1, 1, 1, -0.609812
21, 4, 4, 3, 1.5, 1, 1, 1, -0.798041
21, 4, 4, 4, 2, 1, 1, 1, -1.10353
21, 4, 4, 5, 2.5, 1, 1, 1, -1.59212
21, 4, 4, 6, 3, 1, 1, 1, -2.35206
21, 4, 4, 7, 3.5, 1, 1, 1, -3.49353
21, 4, 4, 8, 4, 1, 1, 1, -5.14436
21, 4, 4, 9, 4.5, 1, 1, 1, -7.44151
21, 4, 4, 10, 5, 1, 1, 1, -10.509
21, 4, 4, 11, 5.5, 1, 1, 1, -14.4226
21, 4, 4, 12, 6, 1, 1, 1, -19.0083
21, 4, 4, 13, 6.5, 1, 1, 1, -24.1478
21, 4, 4, 14, 7, 1, 1, 1, -29.6938
21, 4, 4, 15, 7.5, 1, 1, 1, -35.4538
21, 4, 4, 16, 8, 1, 1, 1, -41.2029
21, 4, 4, 17, 8.5, 1, 1, 1, -46.697
21, 4, 4, 18, 9, 1, 1, 1, -51.5942
21, 4, 4, 19, 9.5, 1, 1, 1, -55.1144
21, 4, 4, 0, 0, 2, 1, 0, -1.67238
21, 4, 4, 1, 0.5, 2, 1, 0, -1.86481
21, 4, 4, 2, 1, 2, 1, 0, -2.10045
21, 4, 4, 3, 1.5, 2, 1, 0, -2.3911
21, 4, 4, 4, 2, 2, 1, 0, -2.75315
21, 4, 4, 5, 2.5, 2, 1, 0, -3.21418
21, 4, 4, 6, 3, 2, 1, 0, -3.81114
21, 4, 4, 7, 3.5, 2, 1, 0, -4.59265
21, 4, 4, 8, 4, 2, 1, 0, -5.62292
21, 4, 4, 9, 4.5, 2, 1, 0, -6.98021
21, 4, 4, 10, 5, 2, 1, 0, -8.75658
21, 4, 4, 11, 5.5, 2, 1, 0, -11.1414
21, 4, 4, 12, 6, 2, 1, 0, -14.1998
21, 4, 4, 13, 6.5, 2, 1, 0, -17.8985
21, 4, 4, 14, 7, 2, 1, 0, -22.1683
21, 4, 4, 15, 7.5, 2, 1, 0, -26.9082
21, 4, 4, 16, 8, 2, 1, 0, -31.9935
21, 4, 4, 17, 8.5, 2, 1, 0, -37.2827
21, 4, 4, 18, 9, 2, 1, 0, -42.6215
21, 4, 4, 19, 9.5, 2, 1, 0, -47.8373
21, 4, 4, 0, 0, 2, 1, 1, -2.15386
21, 4, 4, 1, 0.5, 2, 1, 1, -2.45871
21, 4, 4, 2, 1, 2, 1, 1, -2.83986
21, 4, 4, 3, 1.5, 2, 1, 1, -3.3291
21, 4, 4, 4, 2, 2, 1, 1, -3.96591
21, 4, 4, 5, 2.5, 2, 1, 1, -4.80422
21, 4, 4, 6, 3, 2, 1, 1, -5.91296
21, 4, 4, 7, 3.5, 2, 1, 1, -7.37499
21, 4, 4, 8, 4, 2, 1, 1, -9.28654
21, 4, 4, 9, 4.5, 2, 1, 1, -11.7556
21, 4, 4, 10, 5, 2, 1, 1, -14.8981
21, 4, 4, 11, 5.5, 2, 1, 1, -18.7556
21, 4, 4, 12, 6, 2, 1, 1, -23.1629
21, 4, 4, 13, 6.5, 2, 1, 1, -28.0084
21, 4, 4, 14, 7, 2, 1, 1, -33.1608
21, 4, 4, 15, 7.5, 2, 1, 1, -38.4743
21, 4, 4, 16, 8, 2, 1, 1, -43.7902
21, 4, 4, 17, 8.5, 2, 1, 1, -48.9209
21, 4, 4, 18, 9, 2, 1, 1, -53.5702
21, 4, 4, 19, 9.5, 2, 1, 1, -56.9988
21, 4, 5, 0, 0, 0, 0, 0, -0.363299
21, 4, 5, 0, 0, 1, 0, 0, -0.146398
21, 4, 5, 1, 0.5, 1, 0, 0, -0.185538
21, 4, 5, 2, 1, 1, 0, 0, -0.238007
21, 4, 5, 3, 1.5, 1, 0, 0, -0.318361
21, 4, 5, 4, 2, 1, 0, 0, -0.44377
21, 4, 5, 5, 2.5, 1, 0, 0, -0.645377
21, 4, 5, 6, 3, 1, 0, 0, -0.97775
21, 4, 5, 7, 3.5, 1, 0, 0, -1.52207
21, 4, 5, 8, 4, 1, 0, 0, -2.38921
21, 4, 5, 9, 4.5, 1, 0, 0, -3.72548
21, 4, 5, 10, 5, 1, 0, 0, -5.70751
21, 4, 5, 11, 5.5, 1, 0, 0, -8.66591
21, 4, 5, 12, 6, 1, 0, 0, -12.6883
21, 4, 5, 13, 6.5, 1, 0, 0, -17.7262
21, 4, 5, 14, 7, 1, 0, 0, -23.6585
21, 4, 5, 15, 7.5, 1, 0, 0, -30.3089
21, 4, 5, 16, 8, 1, 0, 0, -37.437
21, 4, 5, 17, 8.5, 1, 0, 0, -44.7526
21, 4, 5, 18, 9, 1, 0, 0, -51.9488
21, 4, 5, 19, 9.5, 1, 0, 0, -58.7204
21, 4, 5, 0, 0, 1, 0, 1, -0.250034
21, 4, 5, 1, 0.5, 1, 0, 1, -0.337876
21, 4, 5, 2, 1, 1, 0, 1, -0.475801
21, 4, 5, 3, 1.5, 1, 0, 1, -0.70037
21, 4, 5, 4, 2, 1, 0, 1, -1.07515
21, 4, 5, 5, 2.5, 1, 0, 1, -1.69012
21, 4, 5, 6, 3, 1, 0, 1, -2.66839
21, 4, 5, 7, 3.5, 1, 0, 1, -4.16662
21, 4, 5, 8, 4, 1, 0, 1, -6.36619
21, 4, 5, 9, 4.5, 1, 0, 1, -9.45653
21, 4, 5, 10, 5, 1, 0, 1, -13.6087
21, 4, 5, 11, 5.5, 1, 0, 1, -18.8995
21, 4, 5, 12, 6, 1, 0, 1, -25.0479
21, 4, 5, 13, 6.5, 1, 0, 1, -31.8577
21, 4, 5, 14, 7, 1, 0, 1, -39.065
21, 4, 5, 15, 7.5, 1, 0, 1, -46.3729
21, 4, 5, 16, 8, 1, 0, 1, -53.4755
21, 4, 5, 17, 8.5, 1, 0, 1, -60.0642
21, 4, 5, 18, 9, 1, 0, 1, -65.7602
21, 4, 5, 19, 9.5, 1, 0, 1, -69.7576
21, 4, 5, 0, 0, 2, 0, 0, -1.64053
21, 4, 5, 1, 0.5, 2, 0, 0, -1.84068
21, 4, 5, 2, 1, 2, 0, 0, -2.08664
21, 4, 5, 3, 1.5, 2, 0, 0, -2.39134
21, 4, 5, 4, 2, 2, 0, 0, -2.78016
21, 4, 5, 5, 2.5, 2, 0, 0, -3.28458
21, 4, 5, 6, 3, 2, 0, 0, -3.95294
21, 4, 5, 7, 3.5, 2, 0, 0, -4.8538
21, 4, 5, 8, 4, 2, 0, 0, -6.07558
21, 4, 5, 9, 4.5, 2, 0, 0, -7.7334
21, 4, 5, 10, 5, 2, 0, 0, -9.96252
21, 4, 5, 11, 5.5, 2, 0, 0, -13.0245
21, 4, 5, 12, 6, 2, 0, 0, -17.0055
21, 4, 5, 13, 6.5, 2, 0, 0, -21.8555
21, 4, 5, 14, 7, 2, 0, 0, -27.4629
21, 4, 5, 15, 7.5, 2, 0, 0, -33.6649
21, 4, 5, 16, 8, 2, 0, 0, -40.2628
21, 4, 5, 17, 8.5, 2, 0, 0, -47.0375
21, 4, 5, 18, 9, 2, 0, 0, -53.7629
21, 4, 5, 19, 9.5, 2, 0, 0, -60.2058
21, 4, 5, 0, 0, 2, 0, 1, -2.142
21, 4, 5, 1, 0.5, 2, 0, 1, -2.46183
21, 4, 5, 2, 1, 2, 0, 1, -2.87369
21, 4, 5, 3, 1.5, 2, 0, 1, -3.41071
21, 4, 5, 4, 2, 2, 0, 1, -4.12905
21, 4, 5, 5, 2.5, 2, 0, 1, -5.10263
21, 4, 5, 6, 3, 2, 0, 1, -6.42881
21, 4, 5, 7, 3.5, 2, 0, 1, -8.22936
21, 4, 5, 8, 4, 2, 0, 1, -10.6432
21, 4, 5, 9, 4.5, 2, 0, 1, -13.8196
21, 4, 5, 10, 5, 2, 0, 1, -17.9157
21, 4, 5, 11, 5.5, 2, 0, 1, -22.9811
21, 4, 5, 12, 6, 2, 0, 1, -28.7689
21, 4, 5, 13, 6.5, 2, 0, 1, -35.1001
21, 4, 5, 14, 7, 2, 0, 1, -41.7668
21, 4, 5, 15, 7.5, 2, 0, 1, -48.5463
21, 4, 5, 16, 8, 2, 0, 1, -55.2111
21, 4, 5, 17, 8.5, 2, 0, 1, -61.5167
21, 4, 5, 18, 9, 2, 0, 1, -67.1212
21, 4, 5, 19, 9.5, 2, 0, 1, -71.2021
21, 4, 5, 0, 0, 1, 1, 0, -0.199184
21, 4, 5, 1, 0.5, 1, 1, 0, -0.236984
21, 4, 5, 2, 1, 1, 1, 0, -0.288119
21, 4, 5, 3, 1.5, 1, 1, 0, -0.366832
21, 4, 5, 4, 2, 1, 1, 0, -0.491559
21, 4, 5, 5, 2.5, 1, 1, 0, -0.695087
21, 4, 5, 6, 3, 1, 1, 0, -1.03264
21, 4, 5, 7, 3.5, 1, 1, 0, -1.58519
21, 4, 5, 8, 4, 1, 1, 0, -2.46231
21, 4, 5, 9, 4.5, 1, 1, 0, -3.80641
21, 4, 5, 10, 5, 1, 1, 0, -5.78796
21, 4, 5, 11, 5.5, 1, 1, 0, -8.72129
21, 4, 5, 12, 6, 1, 1, 0, -12.676
21, 4, 5, 13, 6.5, 1, 1, 0, -17.6003
21, 4, 5, 14, 7, 1, 1, 0, -23.3882
21, 4, 5, 15, 7.5, 1, 1, 0, -29.8908
21, 4, 5, 16, 8, 1, 1, 0, -36.9013
21, 4, 5, 17, 8.5, 1, 1, 0, -44.1615
21, 4, 5, 18, 9, 1, 1, 0, -51.3795
21, 4, 5, 19, 9.5, 1, 1, 0, -58.2348
21, 4, 5, 0, 0, 1, 1, 1, -0.299849
21, 4, 5, 1, 0.5, 1, 1, 1, -0.385963
21, 4, 5, 2, 1, 1, 1, 1, -0.523557
21, 4, 5, 3, 1.5, 1, 1, 1, -0.75088
21, 4, 5, 4, 2, 1, 1, 1, -1.13165
21, 4, 5, 5, 2.5, 1, 1, 1, -1.75552
21, 4, 5, 6, 3, 1, 1, 1, -2.74344
21, 4, 5, 7, 3.5, 1, 1, 1, -4.24747
21, 4, 5, 8, 4, 1, 1, 1, -6.44134
21, 4, 5, 9, 4.5, 1, 1, 1, -9.50121
21, 4, 5, 10, 5, 1, 1, 1, -13.579
21, 4, 5, 11, 5.5, 1, 1, 1, -18.7441
21, 4, 5, 12, 6, 1, 1, 1, -24.7427
21, 4, 5, 13, 6.5, 1, 1, 1, -31.4081
21, 4, 5, 14, 7, 1, 1, 1, -38.5105
21, 4, 5, 15, 7.5, 1, 1, 1, -45.7826
21, 4, 5, 16, 8, 1, 1, 1, -52.9242
21, 4, 5, 17, 8.5, 1, 1, 1, -59.6036
21, 4, 5, 18, 9, 1, 1, 1, -65.4168
21, 4, 5, 19, 9.5, 1, 1, 1, -69.5366
21, 4, 5, 0, 0, 2, 1, 0, -1.65307
21, 4, 5, 1, 0.5, 2, 1, 0, -1.88173
21, 4, 5, 2, 1, 2, 1, 0, -2.16455
21, 4, 5, 3, 1.5, 2, 1, 0, -2.5179
21, 4, 5, 4, 2, 2, 1, 0, -2.9688
21, 4, 5, 5, 2.5, 2, 1, 0, -3.55558
21, 4, 5, 6, 3, 2, 1, 0, -4.33103
21, 4, 5, 7, 3.5, 2, 1, 0, -5.36637
21, 4, 5, 8, 4, 2, 1, 0, -6.75313
21, 4, 5, 9, 4.5, 2, 1, 0, -8.60025
21, 4, 5, 10, 5, 2, 1, 0, -11.0336
21, 4, 5, 11, 5.5, 2, 1, 0, -14.3003
21, 4, 5, 12, 6, 2, 1, 0, -18.4564
21, 4, 5, 13, 6.5, 2, 1, 0, -23.4222
21, 4, 5, 14, 7, 2, 1, 0, -29.0733
21, 4, 5, 15, 7.5, 2, 1, 0, -35.2473
21, 4, 5, 16, 8, 2, 1, 0, -41.7576
21, 4, 5, 17, 8.5, 2, 1, 0, -48.4031
21, 4, 5, 18, 9, 2, 1, 0, -54.9759
21, 4, 5, 19, 9.5, 2, 1, 0, -61.2598
21, 4, 5, 0, 0, 2, 1, 1, -2.22868
21, 4, 5, 1, 0.5, 2, 1, 1, -2.60031
21, 4, 5, 2, 1, 2, 1, 1, -3.07767
21, 4, 5, 3, 1.5, 2, 1, 1, -3.70304
21, 4, 5, 4, 2, 2, 1, 1, -4.53437
21, 4, 5, 5, 2.5, 2, 1, 1, -5.65004
21, 4, 5, 6, 3, 2, 1, 1, -7.1474
21, 4, 5, 7, 3.5, 2, 1, 1, -9.14102
21, 4, 5, 8, 4, 2, 1, 1, -11.7595
21, 4, 5, 9, 4.5, 2, 1, 1, -15.1375
21, 4, 5, 10, 5, 2, 1, 1, -19.4047
21, 4, 5, 11, 5.5, 2, 1, 1, -24.57
21, 4, 5, 12, 6, 2, 1, 1, -30.3829
21, 4, 5, 13, 6.5, 2, 1, 1, -36.669
21, 4, 5, 14, 7, 2, 1, 1, -43.2354
21, 4, 5, 15, 7.5, 2, 1, 1, -49.8778
21, 4, 5, 16, 8, 2, 1, 1, -56.3878
21, 4, 5, 17, 8.5, 2, 1, 1, -62.5343
21, 4, 5, 18, 9, 2, 1, 1, -67.9756
21, 4, 5, 19, 9.5, 2, 1, 1, -71.8995
21, 5, 1, 0, 0, 0, 0, 0, -0.116967
21, 5, 1, 0, 0, 1, 0, 0, 0.342953
21, 5, 1, 1, 0.5, 1, 0, 0, 0.277118
21, 5, 1, 2, 1, 1, 0, 0, 0.191201
21, 5, 1, 3, 1.5, 1, 0, 0, 0.0698244
21, 5, 1, 4, 2, 1, 0, 0, -0.114813
21, 5, 1, 5, 2.5, 1, 0, 0, -0.402004
21, 5, 1, 6, 3, 1, 0, 0, -0.847056
21, 5, 1, 7, 3.5, 1, 0, 0, -1.52684
21, 5, 1, 8, 4, 1, 0, 0, -2.54013
21, 5, 1, 9, 4.5, 1, 0, 0, -4.00018
21, 5, 1, 10, 5, 1, 0, 0, -6.02668
21, 5, 1, 11, 5.5, 1, 0, 0, -8.83356
21, 5, 1, 12, 6, 1, 0, 0, -12.4273
21, 5, 1, 13, 6.5, 1, 0, 0, -16.7131
21, 5, 1, 14, 7, 1, 0, 0, -21.5682
21, 5, 1, 15, 7.5, 1, 0, 0, -26.835
21, 5, 1, 16, 8, 1, 0, 0, -32.3121
21, 5, 1, 17, 8.5, 1, 0, 0, -37.7775
21, 5, 1, 18, 9, 1, 0, 0, -43.0165
21, 5, 1, 19, 9.5, 1, 0, 0, -47.8265
21, 5, 1, 0, 0, 1, 0, 1, 0.171552
21, 5, 1, 1, 0.5, 1, 0, 1, 0.0407657
21, 5, 1, 2, 1, 1, 0, 1, -0.161812
21, 5, 1, 3, 1.5, 1, 0, 1, -0.47924
21, 5, 1, 4, 2, 1, 0, 1, -0.972961
21, 5, 1, 5, 2.5, 1, 0, 1, -1.72817
21, 5, 1, 6, 3, 1, 0, 1, -2.84921
21, 5, 1, 7, 3.5, 1, 0, 1, -4.45183
21, 5, 1, 8, 4, 1, 0, 1, -6.65249
21, 5, 1, 9, 4.5, 1, 0, 1, -9.55561
21, 5, 1, 10, 5, 1, 0, 1, -13.2441
21, 5, 1, 11, 5.5, 1, 0, 1, -17.7016
21, 5, 1, 12, 6, 1, 0, 1, -22.6918
21, 5, 1, 13, 6.5, 1, 0, 1, -28.0429
21, 5, 1, 14, 7, 1, 0, 1, -33.5401
21, 5, 1, 15, 7.5, 1, 0, 1, -38.9646
21, 5, 1, 16, 8, 1, 0, 1, -44.1041
21, 5, 1, 17, 8.5, 1, 0, 1, -48.7619
21, 5, 1, 18, 9, 1, 0, 1, -52.7123
21, 5, 1, 19, 9.5, 1, 0, 1, -55.4468
21, 5, 1, 0, 0, 2, 0, 0, -0.947266
21, 5, 1, 1, 0.5, 2, 0, 0, -1.14733
21, 5, 1, 2, 1, 2, 0, 0, -1.40611
21, 5, 1, 3, 1.5, 2, 0, 0, -1.74933
21, 5, 1, 4, 2, 2, 0, 0, -2.2105
21, 5, 1, 5, 2.5, 2, 0, 0, -2.8244
21, 5, 1, 6, 3, 2, 0, 0, -3.6379
21, 5, 1, 7, 3.5, 2, 0, 0, -4.71182
21, 5, 1, 8, 4, 2, 0, 0, -6.11754
21, 5, 1, 9, 4.5, 2, 0, 0, -7.93486
21, 5, 1, 10, 5, 2, 0, 0, -10.2461
21, 5, 1, 11, 5.5, 2, 0, 0, -13.2109
21, 5, 1, 12, 6, 2, 0, 0, -16.8196
21, 5, 1, 13, 6.5, 2, 0, 0, -20.9715
21, 5, 1, 14, 7, 2, 0, 0, -25.5367
21, 5, 1, 15, 7.5, 2, 0, 0, -30.3661
21, 5, 1, 16, 8, 2, 0, 0, -35.3037
21, 5, 1, 17, 8.5, 2, 0, 0, -40.1985
21, 5, 1, 18, 9, 2, 0, 0, -44.9109
21, 5, 1, 19, 9.5, 2, 0, 0, -49.3074
21, 5, 1, 0, 0, 2, 0, 1, -1.46499
21, 5, 1, 1, 0.5, 2, 0, 1, -1.83023
21, 5, 1, 2, 1, 2, 0, 1, -2.32331
21, 5, 1, 3, 1.5, 2, 0, 1, -2.97925
21, 5, 1, 4, 2, 2, 0, 1, -3.85081
21, 5, 1, 5, 2.5, 2, 0, 1, -5.00228
21, 5, 1, 6, 3, 2, 0, 1, -6.50812
21, 5, 1, 7, 3.5, 2, 0, 1, -8.44888
21, 5, 1, 8, 4, 2, 0, 1, -10.9051
21, 5, 1, 9, 4.5, 2, 0, 1, -13.9501
21, 5, 1, 10, 5, 2, 0, 1, -17.6394
21, 5, 1, 11, 5.5, 2, 0, 1, -21.9235
21, 5, 1, 12, 6, 2, 0, 1, -26.5821
21, 5, 1, 13, 6.5, 2, 0, 1, -31.4609
21, 5, 1, 14, 7, 2, 0, 1, -36.4035
21, 5, 1, 15, 7.5, 2, 0, 1, -41.2625
21, 5, 1, 16, 8, 2, 0, 1, -45.9015
21, 5, 1, 17, 8.5, 2, 0, 1, -50.1808
21, 5, 1, 18, 9, 2, 0, 1, -53.8971
21, 5, 1, 19, 9.5, 2, 0, 1, -56.5429
21, 5, 1, 0, 0, 1, 1, 0, 0.284067
21, 5, 1, 1, 0.5, 1, 1, 0, 0.215992
21, 5, 1, 2, 1, 1, 1, 0, 0.12787
21, 5, 1, 3, 1.5, 1, 1, 0, 0.00396123
21, 5, 1, 4, 2, 1, 1, 0, -0.183505
21, 5, 1, 5, 2.5, 1, 1, 0, -0.473326
21, 5, 1, 6, 3, 1, 1, 0, -0.920039
21, 5, 1, 7, 3.5, 1, 1, 0, -1.59836
21, 5, 1, 8, 4, 1, 1, 0, -2.603
21, 5, 1, 9, 4.5, 1, 1, 0, -4.0427
21, 5, 1, 10, 5, 1, 1, 0, -6.03184
21, 5, 1, 11, 5.5, 1, 1, 0, -8.78064
21, 5, 1, 12, 6, 1, 1, 0, -12.289
21, 5, 1, 13, 6.5, 1, 1, 0, -16.4736
21, 5, 1, 14, 7, 1, 1, 0, -21.2287
21, 5, 1, 15, 7.5, 1, 1, 0, -26.4066
21, 5, 1, 16, 8, 1, 1, 0, -31.824
21, 5, 1, 17, 8.5, 1, 1, 0, -37.2741
21, 5, 1, 18, 9, 1, 1, 0, -42.5424
21, 5, 1, 19, 9.5, 1, 1, 0, -47.4221
21, 5, 1, 0, 0, 1, 1, 1, 0.107737
21, 5, 1, 1, 0.5, 1, 1, 1, -0.0256734
21, 5, 1, 2, 1, 1, 1, 1, -0.231144
21, 5, 1, 3, 1.5, 1, 1, 1, -0.551083
21, 5, 1, 4, 2, 1, 1, 1, -1.04611
21, 5, 1, 5, 2.5, 1, 1, 1, -1.79839
21, 5, 1, 6, 3, 1, 1, 1, -2.90805
21, 5, 1, 7, 3.5, 1, 1, 1, -4.48592
21, 5, 1, 8, 4, 1, 1, 1, -6.64443
21, 5, 1, 9, 4.5, 1, 1, 1, -9.48641
21, 5, 1, 10, 5, 1, 1, 1, -13.0867
21, 5, 1, 11, 5.5, 1, 1, 1, -17.439
21, 5, 1, 12, 6, 1, 1, 1, -22.3304
21, 5, 1, 13, 6.5, 1, 1, 1, -27.5965
21, 5, 1, 14, 7, 1, 1, 1, -33.045
21, 5, 1, 15, 7.5, 1, 1, 1, -38.465
21, 5, 1, 16, 8, 1, 1, 1, -43.6445
21, 5, 1, 17, 8.5, 1, 1, 1, -48.3781
21, 5, 1, 18, 9, 1, 1, 1, -52.4217
21, 5, 1, 19, 9.5, 1, 1, 1, -55.2401
21, 5, 1, 0, 0, 2, 1, 0, -0.978249
21, 5, 1, 1, 0.5, 2, 1, 0, -1.19563
21, 5, 1, 2, 1, 2, 1, 0, -1.48009
21, 5, 1, 3, 1.5, 2, 1, 0, -1.86043
21, 5, 1, 4, 2, 2, 1, 0, -2.36836
21, 5, 1, 5, 2.5, 2, 1, 0, -3.04446
21, 5, 1, 6, 3, 2, 1, 0, -3.93962
21, 5, 1, 7, 3.5, 2, 1, 0, -5.11553
21, 5, 1, 8, 4, 2, 1, 0, -6.6426
21, 5, 1, 9, 4.5, 2, 1, 0, -8.59482
21, 5, 1, 10, 5, 2, 1, 0, -11.048
21, 5, 1, 11, 5.5, 2, 1, 0, -14.147
21, 5, 1, 12, 6, 2, 1, 0, -17.8586
21, 5, 1, 13, 6.5, 2, 1, 0, -22.0653
21, 5, 1, 14, 7, 2, 1, 0, -26.6329
21, 5, 1, 15, 7.5, 2, 1, 0, -31.4178
21, 5, 1, 16, 8, 2, 1, 0, -36.2762
21, 5, 1, 17, 8.5, 2, 1, 0, -41.0715
21, 5, 1, 18, 9, 2, 1, 0, -45.6768
21, 5, 1, 19, 9.5, 2, 1, 0, -49.9667
21, 5, 1, 0, 0, 2, 1, 1, -1.5451
21, 5, 1, 1, 0.5, 2, 1, 1, -1.95044
21, 5, 1, 2, 1, 2, 1, 1, -2.49257
21, 5, 1, 3, 1.5, 2, 1, 1, -3.21544
21, 5, 1, 4, 2, 2, 1, 1, -4.17343
21, 5, 1, 5, 2.5, 2, 1, 1, -5.4319
21, 5, 1, 6, 3, 2, 1, 1, -7.06257
21, 5, 1, 7, 3.5, 2, 1, 1, -9.14001
21, 5, 1, 8, 4, 2, 1, 1, -11.7367
21, 5, 1, 9, 4.5, 2, 1, 1, -14.9122
21, 5, 1, 10, 5, 2, 1, 1, -18.7004
21, 5, 1, 11, 5.5, 2, 1, 1, -23.0267
21, 5, 1, 12, 6, 2, 1, 1, -27.6747
21, 5, 1, 13, 6.5, 2, 1, 1, -32.4983
21, 5, 1, 14, 7, 2, 1, 1, -37.3548
21, 5, 1, 15, 7.5, 2, 1, 1, -42.1113
21, 5, 1, 16, 8, 2, 1, 1, -46.6431
21, 5, 1, 17, 8.5, 2, 1, 1, -50.8166
21, 5, 1, 18, 9, 2, 1, 1, -54.4291
21, 5, 1, 19, 9.5, 2, 1, 1, -56.9813
21, 5, 2, 0, 0, 0, 0, 0, -0.106126
21, 5, 2, 0, 0, 1, 0, 0, 0.355372
21, 5, 2, 1, 0.5, 1, 0, 0, 0.312098
21, 5, 2, 2, 1, 1, 0, 0, 0.262643
21, 5, 2, 3, 1.5, 1, 0, 0, 0.20192
21, 5, 2, 4, 2, 1, 0, 0, 0.122749
21, 5, 2, 5, 2.5, 1, 0, 0, 0.0106248
21, 5, 2, 6, 3, 1, 0, 0, -0.155702
21, 5, 2, 7, 3.5, 1, 0, 0, -0.406289
21, 5, 2, 8, 4, 1, 0, 0, -0.785047
21, 5, 2, 9, 4.5, 1, 0, 0, -1.35322
21, 5, 2, 10, 5, 1, 0, 0, -2.18522
21, 5, 2, 11, 5.5, 1, 0, 0, -3.42965
21, 5, 2, 12, 6, 1, 0, 0, -5.15376
21, 5, 2, 13, 6.5, 1, 0, 0, -7.35248
21, 5, 2, 14, 7, 1, 0, 0, -9.98264
21, 5, 2, 15, 7.5, 1, 0, 0, -12.9641
21, 5, 2, 16, 8, 1, 0, 0, -16.1908
21, 5, 2, 17, 8.5, 1, 0, 0, -19.5406
21, 5, 2, 18, 9, 1, 0, 0, -22.8836
21, 5, 2, 19, 9.5, 1, 0, 0, -26.0875
21, 5, 2, 0, 0, 1, 0, 1, 0.251482
21, 5, 2, 1, 0.5, 1, 0, 1, 0.187761
21, 5, 2, 2, 1, 1, 0, 1, 0.103441
21, 5, 2, 3, 1.5, 1, 0, 1, -0.0187723
21, 5, 2, 4, 2, 1, 0, 1, -0.202108
21, 5, 2, 5, 2.5, 1, 0, 1, -0.480528
21, 5, 2, 6, 3, 1, 0, 1, -0.904021
21, 5, 2, 7, 3.5, 1, 0, 1, -1.53826
21, 5, 2, 8, 4, 1, 0, 1, -2.46202
21, 5, 2, 9, 4.5, 1, 0, 1, -3.76619
21, 5, 2, 10, 5, 1, 0, 1, -5.54963
21, 5, 2, 11, 5.5, 1, 0, 1, -7.86694
21, 5, 2, 12, 6, 1, 0, 1, -10.6018
21, 5, 2, 13, 6.5, 1, 0, 1, -13.6614
21, 5, 2, 14, 7, 1, 0, 1, -16.9326
21, 5, 2, 15, 7.5, 1, 0, 1, -20.29
21, 5, 2, 16, 8, 1, 0, 1, -23.6036
21, 5, 2, 17, 8.5, 1, 0, 1, -26.7373
21, 5, 2, 18, 9, 1, 0, 1, -29.5098
21, 5, 2, 19, 9.5, 1, 0, 1, -31.5084
21, 5, 2, 0, 0, 2, 0, 0, -0.82134
21, 5, 2, 1, 0.5, 2, 0, 0, -0.94439
21, 5, 2, 2, 1, 2, 0, 0, -1.10188
21, 5, 2, 3, 1.5, 2, 0, 0, -1.30046
21, 5, 2, 4, 2, 2, 0, 0, -1.54589
21, 5, 2, 5, 2.5, 2, 0, 0, -1.85428
21, 5, 2, 6, 3, 2, 0, 0, -2.24749
21, 5, 2, 7, 3.5, 2, 0, 0, -2.75171
